goods_id,goods_image,goods_name,goods_price,href,id,sales_volume,attr_name,example_img,counter_price,xinxin_price,bid_price_min
pNd,https://img.xinxinapp.net/community/imgs/20190612/42d7e77a7825179a1c0f30cba2765d9f_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 纯口红方管唇膏3.8g #72/Rouge Vinyle,223,xinxin://www.xinxinapp.cn?route=goodsDetail&id=N8Rw&goods_id=pNd&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,N8Rw,131.0,#72/Rouge Vinyle,https://img.xinxinapp.net/community/imgs/20190612/e9bf57e485d230b2d68c52185c97962b_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,223,223.0
VLa,https://img.xinxinapp.net/community/imgs/20190610/1fcfea49b047f8000e8d7a091a7dd336_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 魅惑染唇蜜6ml #541/Natural Sienna2019新色,218,xinxin://www.xinxinapp.cn?route=goodsDetail&id=Axl&goods_id=VLa&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,Axl,23.0,#541/Natural Sienna2019新色,https://img.xinxinapp.net/community/imgs/20190610/3e10557590e993a1f4cf6694e1eaa030_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,218,218.0
7gA,https://img.xinxinapp.net/community/imgs/20190610/f7ad8be961d72df026b4a8902bdfbfd9_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 细管粉色小羊皮变色高定香榭丝润唇膏2.2g #301/纯色玫瑰,220,xinxin://www.xinxinapp.cn?route=goodsDetail&id=9Rr&goods_id=7gA&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,9Rr,42.0,#301/纯色玫瑰,https://img.xinxinapp.net/community/imgs/20190610/6f567b192f51574b44d2770f5f338256_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,220,220.0
Jpv,https://img.xinxinapp.net/community/imgs/20190614/6496932b7a9caf52e083299baf050f2c_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GUERLAIN/娇兰 臻彩宝石唇膏3.5g N23,218,xinxin://www.xinxinapp.cn?route=goodsDetail&id=VDJe&goods_id=Jpv&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,VDJe,81.0,N23,https://img.xinxinapp.net/community/imgs/20190613/18771ad263d23df63ff50d1b2e0ceba0_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,218,218.0
ldm,https://img.xinxinapp.net/community/imgs/20190919/62596b13ecf5603f40009d29cca7f497_600x600.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 磨砂红管液体唇釉 #707/Bliss,218,xinxin://www.xinxinapp.cn?route=goodsDetail&id=lD0r&goods_id=ldm&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,lD0r,84.0,#707/Bliss,https://img.xinxinapp.net/community/imgs/20190919/d487f5b3c78716f37a0f1182721dfec3_24x24.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,218,218.0
Z62,https://img.xinxinapp.net/community/imgs/20190611/d3ce0b85c34dfdcb4ac82d5ba7c6cca4_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 丝绒雾彩液体唇膏6ml #53/Oxblood 大不列颠红,211,xinxin://www.xinxinapp.cn?route=goodsDetail&id=LRl7&goods_id=Z62&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,LRl7,10.0,#53/Oxblood 大不列颠红,https://img.xinxinapp.net/community/imgs/20190611/83afac0de5fd1211b4c2ce38f2d76bae_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,211,211.0
oL1,https://img.xinxinapp.net/community/imgs/20190612/b4cf22b15708c96c12e6223852a663f8_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 漆光迷情黑管唇釉6ml #302/Amber 星辰锦鲤色,208,xinxin://www.xinxinapp.cn?route=goodsDetail&id=Vl7e&goods_id=oL1&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,Vl7e,187.0,#302/Amber 星辰锦鲤色热卖,https://img.xinxinapp.net/community/imgs/20190612/aecb6e7a333d652ac2b77e22653f2856_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,208,208.0
oL1,https://img.xinxinapp.net/community/imgs/20190612/d9b6b283b1631c263a9b868a03ba07dc_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 漆光迷情黑管唇釉6ml #401,205,xinxin://www.xinxinapp.cn?route=goodsDetail&id=PP2w&goods_id=oL1&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,PP2w,187.0,#401,https://img.xinxinapp.net/community/imgs/20190612/d87183e5930cf351a7b653fa4729b35c_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,205,205.0
gBO,https://img.xinxinapp.net/community/imgs/20190827/b8a99448e43faef673c2ed5734086261_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,shu uemura/植村秀 小黑方无色限炙烈柔雾唇膏 #am rd163,235,xinxin://www.xinxinapp.cn?route=goodsDetail&id=RNER&goods_id=gBO&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,RNER,3.0,#am rd163,https://img.xinxinapp.net/community/imgs/20190827/ef041d1b6a5c910699c6667583f4dc96_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,240.0,235,235.0
1Qq,https://img.xinxinapp.net/community/imgs/20190906/8e299d23a5e32501ace82a6fb181f762_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,Gucci/古驰 碎花唇膏3.5g #500/Odalie Red,206,xinxin://www.xinxinapp.cn?route=goodsDetail&id=dVQV&goods_id=1Qq&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,dVQV,61.0,#500/Odalie Red,https://img.xinxinapp.net/community/imgs/20190906/c6cea90f7871b3ca1e3b590edebea091_150x165.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,266.0,206,206.0
kKP,https://img.xinxinapp.net/community/imgs/20190611/15197ea7808823fdbf991c48a4dbfbba_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 磨砂唇膏3g #303/Style Shocked!胡萝卜汁,113,xinxin://www.xinxinapp.cn?route=goodsDetail&id=OpKG&goods_id=kKP&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,OpKG,1103.0,#303/Style Shocked!胡萝卜汁热卖,https://img.xinxinapp.net/community/imgs/20190611/9d4d1860813185740c55ef8df8d746cb_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,170.0,113,113.0
oL1,https://img.xinxinapp.net/community/imgs/20190612/5203276618a38887c0937b27bd197eae_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 漆光迷情黑管唇釉6ml #400,206,xinxin://www.xinxinapp.cn?route=goodsDetail&id=72b7&goods_id=oL1&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,72b7,187.0,#400热卖,https://img.xinxinapp.net/community/imgs/20190612/d3ca1e60bea1bdc42919cf837ed463ef_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,206,206.0
ldm,https://img.xinxinapp.net/community/imgs/20190919/b6a2d25ad37bd1605355da31163dc334_600x600.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 磨砂红管液体唇釉 #999/Bloom,203,xinxin://www.xinxinapp.cn?route=goodsDetail&id=pY5Q&goods_id=ldm&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,pY5Q,84.0,#999/Bloom,https://img.xinxinapp.net/community/imgs/20190919/6d75aa139948e64a5e6babd45294091a_23x20.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,203,203.0
Jpv,https://img.xinxinapp.net/community/imgs/20190614/4f33c3f92be4ecd2e5d53936af4f8904_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GUERLAIN/娇兰 臻彩宝石唇膏3.5g N03,204,xinxin://www.xinxinapp.cn?route=goodsDetail&id=71Q7&goods_id=Jpv&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,71Q7,81.0,N03,https://img.xinxinapp.net/community/imgs/20190613/da5d7da599a878e471bd8b37015701b5_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,204,204.0
xde,https://img.xinxinapp.net/community/imgs/20190918/18d0af032ca616812595b8a3254740f1_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 红丝绒唇膏3.4g N33/Orange Sable,234,xinxin://www.xinxinapp.cn?route=goodsDetail&id=wY79&goods_id=xde&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,wY79,281.0,N33/Orange Sable,https://img.xinxinapp.net/community/imgs/20190918/9403371004fedfb32592c6110d0ed8f4_93x88.png?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,345.0,234,234.0
ldm,https://img.xinxinapp.net/community/imgs/20190919/2b1303eb51193839ddc4f0186d1b6158_600x600.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 磨砂红管液体唇釉 #786/Rosewood,268,xinxin://www.xinxinapp.cn?route=goodsDetail&id=2Lv7&goods_id=ldm&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,2Lv7,84.0,#786/Rosewood,https://img.xinxinapp.net/community/imgs/20190919/a4bda8276e5e7164d60e138f08971f0a_27x22.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,268,268.0
Pew,https://img.xinxinapp.net/community/imgs/20190703/f949bbc4bb3d257bcd33a97ed0d3f629_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,CHANEL/香奈儿 红管唇膏（圣诞限量）3.5g N3,200,xinxin://www.xinxinapp.cn?route=goodsDetail&id=mY8K&goods_id=Pew&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,mY8K,10.0,N3,https://img.xinxinapp.net/community/imgs/20190703/39a8c9e82765b758de020728e9972cb4_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,330.0,200,200.0
3YL,https://img.xinxinapp.net/community/imgs/20190610/2fb1bdc30354b47a573c03939e424f7a_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,Hourglass 黄金烟管唇膏0.9g I Can't Live Without,200,xinxin://www.xinxinapp.cn?route=goodsDetail&id=8VoV&goods_id=3YL&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,8VoV,8.0,,,,,
oL1,https://img.xinxinapp.net/community/imgs/20190612/d19b719b607451679bc8df4915a6a7c6_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 漆光迷情黑管唇釉6ml #402/RED-TO-GO,230,xinxin://www.xinxinapp.cn?route=goodsDetail&id=5d0g&goods_id=oL1&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,5d0g,187.0,#402/RED-TO-GO,https://img.xinxinapp.net/community/imgs/20190612/91cf308fabbc0a4d0ac38c7de22adfad_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,230,230.0
rq0,https://img.xinxinapp.net/community/imgs/20190610/6d459d97aa6b2209fefb721d2fc65767_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 小胖丁哑光染唇液 #400/Four Hundred For All 阿玛尼正红,208,xinxin://www.xinxinapp.cn?route=goodsDetail&id=KYY&goods_id=rq0&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,KYY,59.0,#400/Four Hundred For All 阿玛尼正红热卖,https://img.xinxinapp.net/community/imgs/20190610/c390d95237b7bbb44df26cb4ee9a86e5_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,340.0,208,208.0
1Da,https://img.xinxinapp.net/community/imgs/20190612/25882890514b3d856acbdaed358ad4f2_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,BURBERRY/博柏利 博柏利之吻晶润凝彩唇膏3.3g #109/Military Red/军红色,190,xinxin://www.xinxinapp.cn?route=goodsDetail&id=R1qv&goods_id=1Da&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,R1qv,36.0,#109/Military Red/军红色,https://img.xinxinapp.net/community/imgs/20190612/4b60bd345f1a709cc8518d4e0fcbfae5_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,300.0,190,190.0
b7k,https://img.xinxinapp.net/community/imgs/20190702/751499b624cf9baeb1315285ca8abd15_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 烈艳蓝金唇膏（双色双效）3.5g #999/Matte Metal,198,xinxin://www.xinxinapp.cn?route=goodsDetail&id=6L5q&goods_id=b7k&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,6L5q,9.0,,,,,
NzY,https://img.xinxinapp.net/community/imgs/20190612/fcb54cfc12ab6e045580f939a0fc746d_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,NARS 星灿唇蜜6ml Aragón 奶茶棕红色,188,xinxin://www.xinxinapp.cn?route=goodsDetail&id=y2dy&goods_id=NzY&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,y2dy,3.0,Aragón 奶茶棕红色,https://img.xinxinapp.net/community/imgs/20190612/0151126e4bc29826976c551d3f8324fd_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,260.0,188,188.0
pNd,https://img.xinxinapp.net/community/imgs/20190612/7451927fe947167ad5fc1b927f38ac1f_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 纯口红方管唇膏3.8g #01/Le Rouge 正宫红,190,xinxin://www.xinxinapp.cn?route=goodsDetail&id=VogD&goods_id=pNd&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,VogD,131.0,#01/Le Rouge 正宫红热卖,https://img.xinxinapp.net/community/imgs/20190612/bedf06341f6a3d0189b7796bd6982cd0_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,190,190.0
wrk,https://img.xinxinapp.net/community/imgs/20190612/3a187bbf3d7eab57f89aab7fd4df8676_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,ARMANI/乔治阿玛尼 红管唇釉 #500/Blush,190,xinxin://www.xinxinapp.cn?route=goodsDetail&id=1e3n&goods_id=wrk&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,1e3n,1890.0,#500/Blush热卖,https://img.xinxinapp.net/community/imgs/20190612/a913d9dbf051a0b8307329cb6851c322_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,190,190.0
ldm,https://img.xinxinapp.net/community/imgs/20190919/7575d45adbe8bb0ebce47b50372774f8_600x600.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 磨砂红管液体唇釉 #860/Flirt,248,xinxin://www.xinxinapp.cn?route=goodsDetail&id=0GPY&goods_id=ldm&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,0GPY,84.0,#860/Flirt,https://img.xinxinapp.net/community/imgs/20190919/644388b0d7e6fe93e956f2e0adc36e8a_25x21.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,248,248.0
lggl,https://img.xinxinapp.net/community/imgs/20191017/a4cb859422a1e61eb612fb26c4e35ed1_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 塔罗牌系列唇釉Pony联名 My Better Half,188,xinxin://www.xinxinapp.cn?route=goodsDetail&id=6LmK&goods_id=lggl&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,6LmK,16.0,My Better Half,https://img.xinxinapp.net/community/imgs/20191017/c77420513ae42c9de447b5a9b52be8b8_800x800.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,175.0,188,188.0
Adb,https://img.xinxinapp.net/community/imgs/20190613/bb0cbc9e64c931c48d5a9cd0756deb3f_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 渲染银管唇釉 #11/蜜桃冰沙,194,xinxin://www.xinxinapp.cn?route=goodsDetail&id=m0l1&goods_id=Adb&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,m0l1,29.0,#11/蜜桃冰沙热卖,https://img.xinxinapp.net/community/imgs/20190613/dfdc5bb5ee8b0ea5a98dd4a07e4458b9_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,310.0,194,194.0
kOx,https://img.xinxinapp.net/community/imgs/20190610/3e0081113ae6f3c6c2811728bd9c2639_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,GIVENCHY/纪梵希 小羊皮唇膏3.4g N°325,188,xinxin://www.xinxinapp.cn?route=goodsDetail&id=xxkd&goods_id=kOx&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,xxkd,994.0,N°325,https://img.xinxinapp.net/community/imgs/20190610/8273c400c867a7676c1aa376be6174ec_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,345.0,188,188.0
bPE,https://img.xinxinapp.net/community/imgs/20190925/592c5ebfa820879d581a279225e26cc6_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 黑管水光唇釉 N615/冷调蔷薇红,177,xinxin://www.xinxinapp.cn?route=goodsDetail&id=dVRq&goods_id=bPE&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,dVRq,287.0,N615/冷调蔷薇红,https://img.xinxinapp.net/community/imgs/20190925/e6611f2416861c085c03941e2441bbe3_61x55.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,177,177.0
ywP,https://img.xinxinapp.net/community/imgs/20190613/0022893a0902733368746a0d790bd3a3_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 哑光唇釉丝绒雾面6ml #13/橘调本色,178,xinxin://www.xinxinapp.cn?route=goodsDetail&id=PGr1&goods_id=ywP&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,PGr1,121.0,#13/橘调本色,https://img.xinxinapp.net/community/imgs/20190613/57b73c7b84761fc233d788d0d3265505_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,335.0,178,178.0
vABE,https://img.xinxinapp.net/community/imgs/20191030/350fd5a0cf00f0253b8c72864910832c_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,LANCÔME/兰蔻 菁纯小姐金管唇膏 #525 人间小樱桃,174,xinxin://www.xinxinapp.cn?route=goodsDetail&id=6ek2&goods_id=vABE&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,6ek2,11.0,#525 人间小樱桃,https://img.xinxinapp.net/community/imgs/20191030/0f578a36543690aa31db6c76c4e3444a_300x300.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,270.0,174,174.0
1Qq,https://img.xinxinapp.net/community/imgs/20190906/ad7c12c328040ec960bf93bcfd1f6e34_800x800.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,Gucci/古驰 碎花唇膏3.5g #201/The Painted Veil,169,xinxin://www.xinxinapp.cn?route=goodsDetail&id=VO6L&goods_id=1Qq&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,VO6L,61.0,#201/The Painted Veil,https://img.xinxinapp.net/community/imgs/20190906/170b2170fd6650a96e05b5b406257ada_130x159.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,266.0,169,169.0
nAw,https://img.xinxinapp.net/community/imgs/20190611/9844fe06d5374dc30448cf3440d611e0_1000x1000.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 子弹头唇釉5ml Dance With Me,168,xinxin://www.xinxinapp.cn?route=goodsDetail&id=rAz8&goods_id=nAw&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,rAz8,13.0,Dance With Me,https://img.xinxinapp.net/community/imgs/20190611/563fec8b4a286a4227a5078877b7f22f_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,210.0,168,168.0
K1Q,https://img.xinxinapp.net/community/imgs/20190610/721f34d1954b0a11ebdef0627dd237a6_500x500.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,DIOR/迪奥 限量红管唇膏3.2g #651/UItra Fire,168,xinxin://www.xinxinapp.cn?route=goodsDetail&id=Y26&goods_id=K1Q&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,Y26,123.0,#651/UItra Fire,https://img.xinxinapp.net/community/imgs/20190610/9ac830b23d225d01c0159c958b2bffc7_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,315.0,168,168.0
kKP,https://img.xinxinapp.net/community/imgs/20190611/fe905dc1721e86179acac88e605938a8_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,"MAC/魅可 磨砂唇膏3g #922/Werk, Werk, Werk",157,xinxin://www.xinxinapp.cn?route=goodsDetail&id=vB7D&goods_id=kKP&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,vB7D,1103.0,"#922/Werk, Werk, Werk热卖",https://img.xinxinapp.net/community/imgs/20190611/902d5893c151c583a1cc80e43af9cd59_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,170.0,157,157.0
Qy1,https://img.xinxinapp.net/community/imgs/20190610/2d84a8682009fe91682c9df4038bd67b_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,MAC/魅可 棒棒糖唇釉8.5ml Can't Stop Won't Stop正橘色,155,xinxin://www.xinxinapp.cn?route=goodsDetail&id=koVy&goods_id=Qy1&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,koVy,315.0,Can't Stop Won't Stop正橘色,https://img.xinxinapp.net/community/imgs/20190610/84e92bd0096d4631ecfc866e5ecd88a1_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,210.0,155,155.0
pNd,https://img.xinxinapp.net/community/imgs/20190612/dcb6d00641cdcb9fb450eda983b0c31e_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 纯口红方管唇膏3.8g #52/Rouge Rose 星星色,148,xinxin://www.xinxinapp.cn?route=goodsDetail&id=9mAk&goods_id=pNd&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,9mAk,131.0,#52/Rouge Rose 星星色,https://img.xinxinapp.net/community/imgs/20190612/85a8e40427a99bba6f77c127f864f02f_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,148,148.0
aEL,https://img.xinxinapp.net/community/imgs/20190613/cefdade18a21c30c632629866d02672c_750x750.jpeg?imageView2/0/w/600/h/600/interlace/1%7cimageMogr2/format/jpg,YSL/圣罗兰 莹亮纯魅圆管唇膏 #14 珊瑚橘,145,xinxin://www.xinxinapp.cn?route=goodsDetail&id=8bl0&goods_id=aEL&flag=2#%7B%22from%22%3A%22tradeGoodsList%22%2C%22block%22%3A%22transform%22%2C%22from_url_id%22%3A%22%22%7D,8bl0,825.0,#14 珊瑚橘,https://img.xinxinapp.net/community/imgs/20190613/e1f19f226036046a33d7eab06bc30267_100x100.jpeg?imageView2/0/w/200/h/200/interlace/1%7cimageMogr2/format/jpg,320.0,145,145.0
